rho,v0,seed,N,L,status,final_step,n_samples,mean_A,mean_K,mean_B,mean_f_giant,mean_n_clusters,mean_mean_size,mean_mean_rg,mean_mean_anisotropy,mean_mean_lifetime,mean_mean_com_speed
0.9,0.2,18,180,14.142135623730951,chaos,8000,80,0.8281547619047617,0.49021519516582207,3.436805555555555,0.17756944444444445,65.15,2.789785759457081,0.37909564159896647,0.7736748391098832,8.721660030898482,0.2284444400337203
0.9,0.4,0,180,14.142135623730951,chaos,8000,80,0.852440476190476,0.5220505781365438,3.494980158730158,0.18659722222222222,65.2,2.7854240734195135,0.3814995753686786,0.7764412754995483,8.384103806518402,0.24642619251731093
0.9,0.2,19,180,14.142135623730951,chaos,8000,80,0.8430555555555553,0.5221946237032196,3.469781746031746,0.17729166666666668,65.275,2.7930728570355217,0.3728444969600055,0.7746112579940715,8.543083189446307,0.2437199969237307
0.9,0.4,1,180,14.142135623730951,chaos,8000,80,0.8666269841269839,0.5115230955000735,3.5788293650793648,0.17284722222222224,64.875,2.812645641111333,0.38177432074013407,0.771406158332016,8.26301936348978,0.2324264730401894
0.9,0.4,2,180,14.142135623730951,chaos,8000,80,0.8574404761904759,0.528552037958474,3.496468253968253,0.17368055555555556,65.2875,2.788596960894445,0.3743101469317812,0.7663045845841896,8.748988928766988,0.24307697653837437
0.9,0.4,3,180,14.142135623730951,chaos,8000,80,0.8459523809523809,0.5198955388461985,3.5656349206349196,0.18611111111111112,64.575,2.8207685680029915,0.37878064205290485,0.783978759205876,8.735724482003516,0.24125169118920056
0.9,0.4,4,180,14.142135623730951,chaos,8000,80,0.8580357142857142,0.5033121709919517,3.5040079365079366,0.18006944444444445,64.9625,2.8038370281833345,0.3795973644584184,0.7731148125383933,9.347052736916647,0.24678791870759076
0.9,0.4,5,180,14.142135623730951,chaos,8000,80,0.844801587301587,0.5003406277731963,3.479583333333333,0.17326388888888888,65.175,2.804006418927038,0.3838131103834328,0.7715130717370017,8.763821900943608,0.23900811891383827
0.9,0.4,6,180,14.142135623730951,chaos,8000,80,0.824563492063492,0.4993479563195506,3.4758730158730153,0.18097222222222223,64.6875,2.813302848570899,0.3717873152681018,0.7787969844630934,9.29872877617824,0.24599525069835165
0.9,0.4,7,180,14.142135623730951,chaos,8000,80,0.8904761904761903,0.5362388064145286,3.5988293650793644,0.18166666666666667,64.9,2.8099329865746037,0.3829443225537746,0.7708020539050091,9.726373395518957,0.23733400898696808
0.9,0.4,8,180,14.142135623730951,chaos,8000,80,0.8323015873015871,0.5014747396639362,3.4455952380952377,0.16791666666666666,64.725,2.813935711091598,0.38133388351878067,0.7718183870872855,8.743068590819501,0.24435884176384928
0.9,0.4,10,180,14.142135623730951,chaos,8000,80,0.8291071428571428,0.5112847317095021,3.39563492063492,0.17159722222222223,65.3625,2.7856656056137394,0.38017709985452386,0.7689049687447189,8.526015477730429,0.2545939087805815
0.9,0.4,9,180,14.142135623730951,chaos,8000,80,0.8389285714285712,0.5098501104587665,3.4561706349206345,0.1720833333333333,65.3375,2.7829899621296637,0.3842940565452758,0.7704143914069861,8.730229753477484,0.22147779203611462
0.9,0.4,11,180,14.142135623730951,chaos,8000,80,0.8660714285714285,0.521221056724296,3.502182539682539,0.18861111111111112,65.4,2.786790435341234,0.36711672727178507,0.7893903023053128,8.891372257189929,0.2549814986125931
0.9,0.4,12,180,14.142135623730951,chaos,8000,80,0.8147023809523807,0.49123357297386594,3.410496031746031,0.17333333333333334,66.925,2.725785431476074,0.37591023867826534,0.7721784992312152,8.868241305676307,0.23819842559035004
0.9,0.4,13,180,14.142135623730951,chaos,8000,80,0.8405555555555555,0.49244927104886943,3.4398214285714284,0.17638888888888887,65.2875,2.7975006421359865,0.38322892154928867,0.7636891669547179,9.401532026415014,0.23336102253786645
0.9,0.4,14,180,14.142135623730951,chaos,8000,80,0.8359325396825396,0.49928335308735894,3.4239285714285708,0.17479166666666665,65.3375,2.7950910024588866,0.38043308469373105,0.7702231737001721,8.870040832890869,0.2370354963346048
0.9,0.4,15,180,14.142135623730951,chaos,8000,80,0.8609325396825396,0.516161190084321,3.5339087301587297,0.1845138888888889,64.5,2.8203888030172,0.38181261599210237,0.7786670307463438,8.2950089405952,0.2458614798036971
0.9,0.4,16,180,14.142135623730951,chaos,8000,80,0.8516269841269839,0.5321207208845656,3.5600396825396814,0.19013888888888889,63.5125,2.8608211620837203,0.37853378073958116,0.7795783223055699,8.460252760630103,0.23894896210790056
0.9,0.4,17,180,14.142135623730951,chaos,8000,80,0.8414484126984126,0.5151044213103381,3.459305555555555,0.1718055555555556,64.9125,2.8036521915263903,0.3748869147471191,0.7852535784306912,8.901905345320952,0.2487048425137898
0.9,0.4,19,180,14.142135623730951,chaos,8000,80,0.8636111111111109,0.5175570431875192,3.5332341269841265,0.18194444444444444,65.8625,2.7670574285816634,0.3656449624565551,0.777387766857989,8.482498777790667,0.239284385818236
0.9,0.4,18,180,14.142135623730951,chaos,8000,80,0.8569246031746032,0.5133378851047864,3.5493452380952375,0.18284722222222222,65.525,2.7840994521893996,0.3815064602377237,0.7754638927060682,8.142515501653808,0.2465974576659938
0.9,0.8,0,180,14.142135623730951,chaos,8000,80,0.8494444444444443,0.5032050700000013,3.421845238095238,0.1728472222222222,65.5625,2.7834959284153236,0.3762899310388786,0.7633994317352923,8.716526327272723,0.242625015152304
0.9,0.8,1,180,14.142135623730951,chaos,8000,80,0.8500396825396823,0.5166318490984179,3.588968253968253,0.18159722222222224,64.0,2.8454047078206712,0.38257742375263903,0.7683639491167146,8.704313452973286,0.24070896755572005
0.9,0.8,2,180,14.142135623730951,chaos,8000,80,0.8387499999999999,0.4987118848098885,3.4704563492063487,0.16569444444444442,66.0875,2.7509947964100983,0.36597697329212575,0.7861132378732002,9.065868736305228,0.24661551043982993
0.9,0.8,3,180,14.142135623730951,chaos,8000,80,0.8371626984126983,0.5104183153860747,3.5014285714285704,0.18465277777777778,64.4375,2.8265647367483857,0.38057361647781535,0.7658824191472615,9.083333985350672,0.23410737243831053
0.9,0.8,4,180,14.142135623730951,chaos,8000,80,0.8443055555555554,0.5267491044367223,3.5402182539682534,0.18069444444444444,64.95,2.8007069877310493,0.3733256339367593,0.7783413292180812,8.639620450291705,0.24854859215333952
0.9,0.8,5,180,14.142135623730951,chaos,8000,80,0.8428571428571427,0.5234600138449103,3.4928968253968242,0.1877083333333333,65.575,2.7815417852870263,0.37820065025616173,0.780262945215436,8.64676858267009,0.24706712975407424
0.9,0.8,6,180,14.142135623730951,chaos,8000,80,0.8196428571428569,0.501287072157387,3.4646428571428567,0.17138888888888887,65.35,2.786088239933586,0.3740144938854683,0.7808276399336798,8.127672593260405,0.24191193285516724
0.9,0.8,7,180,14.142135623730951,chaos,8000,80,0.8226587301587299,0.5060234657344539,3.3921031746031742,0.17270833333333332,65.0125,2.7950629304476946,0.3760535792933736,0.777590815790535,8.692812876137499,0.2515088202070981
0.9,0.8,8,180,14.142135623730951,chaos,8000,80,0.8292261904761904,0.5066995593809349,3.4252579365079363,0.17479166666666665,65.3625,2.7844554415529372,0.3742986531334049,0.775171908645907,8.457591438835495,0.2522841226693234
0.9,0.8,9,180,14.142135623730951,chaos,8000,80,0.8378373015873015,0.48916475856858127,3.3885119047619043,0.16409722222222223,66.025,2.754109045442431,0.3849304454280611,0.7672819490809633,8.962985480877112,0.23699719899567806
0.9,0.8,10,180,14.142135623730951,chaos,8000,80,0.8268253968253967,0.4989004607553057,3.448432539682538,0.17791666666666667,65.2875,2.791037035338364,0.37531920588198886,0.7829972639410868,8.770046276710877,0.2465212499130125
0.9,0.8,11,180,14.142135623730951,chaos,8000,80,0.8593253968253967,0.5269521421464057,3.5847023809523804,0.18284722222222222,64.9125,2.808600419538442,0.37517783326828613,0.7954024065903653,9.05085649576202,0.24513380680448052
0.9,0.8,12,180,14.142135623730951,chaos,8000,80,0.8447420634920633,0.5017531478357465,3.472718253968253,0.174375,65.8125,2.7626548031591964,0.37241523940138616,0.7786399535522566,8.410309974334158,0.23587059341694633
0.9,0.8,13,180,14.142135623730951,chaos,8000,80,0.8728571428571428,0.5345693470620979,3.653075396825396,0.18805555555555556,64.35,2.8304764933163193,0.3740840338698068,0.7749045310553545,8.772994860118414,0.24939211110219556
0.9,0.8,14,180,14.142135623730951,chaos,8000,80,0.8679166666666663,0.5221620073804436,3.543353174603174,0.17166666666666666,65.825,2.765649147038905,0.3754240480876567,0.7776178696914052,8.450898210445228,0.24000193670812192
0.9,0.8,15,180,14.142135623730951,chaos,8000,80,0.8219047619047617,0.5029375882823228,3.4393650793650785,0.17152777777777778,65.6625,2.769362458753625,0.3754075467958694,0.775105052721907,9.309405372761216,0.23531111386686926
0.9,0.8,17,180,14.142135623730951,chaos,8000,80,0.8578373015873015,0.5208622398954942,3.562698412698412,0.18909722222222222,65.4,2.7836708374175556,0.37676293333252414,0.7799895693221071,8.531447191646917,0.23917875960774895
0.9,0.8,16,180,14.142135623730951,chaos,8000,80,0.8437698412698411,0.5033144542275099,3.5349404761904757,0.18104166666666668,64.65,2.8278809890054055,0.3738391272842919,0.7816202437666935,8.98690742069418,0.2325064975339585
0.9,0.8,18,180,14.142135623730951,chaos,8000,80,0.8519444444444442,0.5079132150256329,3.4559325396825384,0.174375,65.425,2.7827507719667848,0.36683748388288845,0.7851714184290393,9.010588062744217,0.24736869070035308
0.9,0.8,19,180,14.142135623730951,chaos,8000,80,0.850297619047619,0.5245748895170907,3.464603174603174,0.1925,64.8625,2.804931748339962,0.38198610842347624,0.7829173942763973,8.493534265308389,0.2462017696411368
0.9,1.2,0,180,14.142135623730951,chaos,8000,80,0.8284523809523808,0.49667079397771,3.326488095238095,0.16979166666666665,66.4625,2.74309022874482,0.3796946731424254,0.7806120905664398,8.961067623061252,0.25261694234037124
0.9,1.2,1,180,14.142135623730951,chaos,8000,80,0.8618849206349205,0.5245087103729273,3.601488095238095,0.18090277777777777,64.975,2.8137217224034274,0.37064303732740966,0.7892303372466387,8.22769610064083,0.25061959542932905
0.9,1.2,2,180,14.142135623730951,chaos,8000,80,0.8402182539682539,0.5163065973949343,3.4832341269841267,0.175,66.75,2.7364055343668627,0.36782947767972834,0.7824514785780752,8.736254062570579,0.25834772357111985
0.9,1.2,3,180,14.142135623730951,chaos,8000,80,0.8678373015873015,0.5322502263890498,3.654801587301587,0.18784722222222222,64.8375,2.825190076971077,0.3810802346917148,0.7728866677615811,8.750452159774953,0.24000292963793993
0.9,1.2,4,180,14.142135623730951,chaos,8000,80,0.8501190476190474,0.5107724560520991,3.493035714285714,0.1819444444444444,64.475,2.8332361973927616,0.3798519478782265,0.7789069759615704,9.48596298321857,0.23223985052471385
0.9,1.2,5,180,14.142135623730951,chaos,8000,80,0.8406150793650793,0.5014480011569733,3.422400793650793,0.17868055555555556,64.55,2.840892191949204,0.3777163082990338,0.7857417829111858,9.16673665898467,0.2386612141015878
0.9,1.2,6,180,14.142135623730951,chaos,8000,80,0.8492658730158729,0.5049104860460111,3.4483730158730155,0.17041666666666666,65.4625,2.79728779714691,0.3742136033704381,0.7762447387554372,9.047344255589726,0.255605046987751
0.9,1.2,7,180,14.142135623730951,chaos,8000,80,0.8476388888888888,0.5142207148902072,3.5350198412698406,0.18166666666666667,65.0375,2.8089266217448126,0.37037635005711056,0.7830907445267584,8.899315436646734,0.2568286429932763
0.9,1.2,8,180,14.142135623730951,chaos,8000,80,0.8313690476190475,0.5151768493540277,3.433630952380952,0.17145833333333335,64.525,2.8326048922902674,0.3795824171847319,0.7746749231163939,8.70216029635552,0.2406203217659093
0.9,1.2,9,180,14.142135623730951,chaos,8000,80,0.8460317460317459,0.5071173205620654,3.497242063492063,0.1801388888888889,65.8,2.76855386220399,0.37383282361951103,0.7786003620636262,8.754105894078569,0.22868050309270344
0.9,1.2,10,180,14.142135623730951,chaos,8000,80,0.8587301587301586,0.5165395611318737,3.602499999999999,0.18513888888888888,64.8125,2.8230365808956117,0.3791442387687476,0.7798621160954264,8.77299742464767,0.2441858565954968
0.9,1.2,13,180,14.142135623730951,chaos,8000,80,0.8408531746031744,0.522668134915689,3.4121428571428565,0.17673611111111112,66.0125,2.7592934116309564,0.3687630448490644,0.7900776929919591,8.607773695825642,0.24388477311127804
0.9,1.2,12,180,14.142135623730951,chaos,8000,80,0.8394047619047618,0.5136090481931761,3.4179563492063485,0.17416666666666666,67.825,2.6909586525020543,0.36221408741277317,0.7903925515110799,8.416762903569614,0.25068508145046053
0.9,1.2,14,180,14.142135623730951,chaos,8000,80,0.857202380952381,0.5044140032450051,3.404980158730158,0.16416666666666668,66.3125,2.743897270984621,0.3708239502127736,0.7832621087845555,8.16472295163228,0.24732021545519417
0.9,1.2,11,180,14.142135623730951,chaos,8000,80,0.842440476190476,0.5250653064227903,3.466031746031746,0.17770833333333333,65.45,2.791742051588676,0.3727664186875625,0.7758760471853977,8.491703408472194,0.24057689565152707
0.9,1.2,15,180,14.142135623730951,chaos,8000,80,0.8336706349206346,0.4990958686027455,3.4436904761904756,0.17124999999999999,64.8125,2.810298381542604,0.37808421408759985,0.7853832084626063,9.369469808169262,0.23790297071336006
0.9,1.2,16,180,14.142135623730951,chaos,8000,80,0.8437301587301587,0.5127105884251708,3.5160912698412687,0.18416666666666667,64.75,2.81205952616184,0.3779402155449888,0.7805482201591232,8.321933373988212,0.2359072697259911
0.9,1.2,17,180,14.142135623730951,chaos,8000,80,0.8403373015873015,0.5117068743052788,3.4922619047619046,0.17916666666666664,65.275,2.7978043317194468,0.3730952767170773,0.7723123055126556,8.15622045244023,0.22436658209021104
0.9,1.2,18,180,14.142135623730951,chaos,8000,80,0.8434523809523806,0.502363262779337,3.52486111111111,0.18638888888888888,66.1375,2.7610530609952955,0.3778980631015754,0.7676968383964373,9.433688499415684,0.24360317687280775
1.0,0.01,0,180,13.416407864998739,chaos,8000,80,0.936190476190476,0.5737061038449148,3.9767261904761897,0.19868055555555558,62.725,2.898159779855221,0.3726338802539087,0.7939490699389384,8.070674022536195,0.26006020997341084
1.0,0.01,1,180,13.416407864998739,chaos,8000,80,0.9153373015873015,0.5640921103991232,3.792777777777777,0.19298611111111108,62.0,2.9556998043882,0.37785634276173624,0.7794523944876139,7.911286628206963,0.24881832367887924
0.9,1.2,19,180,14.142135623730951,chaos,8000,80,0.8421428571428571,0.5122374523655782,3.5195833333333324,0.18166666666666664,65.3625,2.790183550128274,0.37283371857534126,0.7740502575223477,8.792345930423291,0.23670310347382864
1.0,0.01,2,180,13.416407864998739,chaos,8000,80,0.9165873015873014,0.5613733159120592,3.8048015873015864,0.18409722222222222,61.7875,2.944497669714407,0.38675845551745425,0.7706024391532618,8.098710054814616,0.2413888649489327
1.0,0.01,3,180,13.416407864998739,chaos,8000,80,0.9422420634920634,0.5906188993678411,4.013650793650792,0.2072222222222222,62.025,2.942040427867261,0.3747259572765855,0.7849542988216842,7.761736520396461,0.2509928280455312
1.0,0.01,4,180,13.416407864998739,chaos,8000,80,0.8909523809523808,0.5387507152980764,3.7518253968253967,0.18618055555555557,62.1,2.938823292764865,0.3764787246202146,0.7789038491628119,7.844375972891487,0.23619012032595635
1.0,0.01,5,180,13.416407864998739,chaos,8000,80,0.9170634920634917,0.5693038509636609,3.848273809523809,0.19784722222222223,61.975,2.9497518381521095,0.37510643677852895,0.7871216507516536,8.051133877041107,0.2612148288133901
1.0,0.01,6,180,13.416407864998739,chaos,8000,80,0.9194047619047618,0.5582607832378363,3.8802777777777777,0.194375,61.5125,2.9633686011079576,0.38125463139999366,0.772311922514494,8.729342502733287,0.25522424357476925
1.0,0.01,7,180,13.416407864998739,chaos,8000,80,0.913690476190476,0.5684350284292929,3.8348412698412693,0.20222222222222222,61.725,2.9612969286808215,0.38031456390679136,0.7725184169832242,8.365413167574564,0.2444708520985636
1.0,0.01,8,180,13.416407864998739,chaos,8000,80,0.911269841269841,0.562227554525579,3.7811904761904755,0.18875,62.5625,2.9221147846084015,0.38524357408485377,0.7662613428911375,7.854856078187439,0.2506095071251495
1.0,0.01,9,180,13.416407864998739,chaos,8000,80,0.9336507936507935,0.557735328291636,3.9188690476190473,0.2029166666666667,61.125,2.9789722687704496,0.37490765283881217,0.7850918250673039,8.28349595846704,0.24107887580835313
1.0,0.01,10,180,13.416407864998739,chaos,8000,80,0.9075,0.5652401682679843,3.8041269841269836,0.18277777777777776,62.7125,2.9024474778765224,0.36705546288162694,0.7827815331153294,8.03129225351712,0.25091025030948355
1.0,0.01,11,180,13.416407864998739,chaos,8000,80,0.8955357142857141,0.5455520013946331,3.742599206349206,0.1934722222222222,62.15,2.924565096657551,0.3732088240033134,0.7907724256104046,8.316828774394168,0.2678029946448406
1.0,0.01,12,180,13.416407864998739,chaos,8000,80,0.9346825396825394,0.5790420725519277,3.9019642857142847,0.19944444444444445,62.225,2.925826052622411,0.3846149424071923,0.7752728535855679,8.596236125110948,0.2489480070742923
1.0,0.01,13,180,13.416407864998739,chaos,8000,80,0.8941865079365078,0.5519737634600418,3.716448412698412,0.18,64.4875,2.818002639934786,0.36165313738560806,0.7894756868451498,7.629211682017541,0.25970073893215984
1.0,0.01,14,180,13.416407864998739,chaos,8000,80,0.9501785714285713,0.5863137327656507,3.9377579365079356,0.21798611111111107,60.475,2.999288811581407,0.38298744166425214,0.7881636088687147,8.157029819152136,0.26569270455474286
1.0,0.01,15,180,13.416407864998739,chaos,8000,80,0.9292261904761905,0.5660038438900118,3.8934523809523798,0.20590277777777777,60.65,3.00342174704207,0.3765220335148124,0.7788813003093182,8.297241904481305,0.24879680267734178
1.0,0.01,17,180,13.416407864998739,chaos,8000,80,0.9311706349206347,0.5723585586425726,3.935218253968253,0.19479166666666664,62.2,2.926855587778334,0.36920275409202974,0.7932992539425313,7.824047113831742,0.24221587098975492
1.0,0.01,16,180,13.416407864998739,chaos,8000,80,0.9360714285714284,0.5802516648078238,4.0528373015873,0.21388888888888893,60.7625,3.005949194081234,0.37840433994671124,0.7765440103108624,8.367166894089939,0.2473789768410241
1.0,0.01,19,180,13.416407864998739,chaos,8000,80,0.9382738095238092,0.5804793808659735,3.8686309523809514,0.19840277777777776,61.4375,2.962304568789024,0.37859663883201594,0.7903387022052268,8.179372947348886,0.23743657393106643
1.0,0.01,18,180,13.416407864998739,chaos,8000,80,0.9277182539682538,0.591823622146792,3.890178571428571,0.20784722222222224,61.8875,2.9471397627313713,0.3749803143614471,0.7845076054569489,7.657295494730164,0.2630989254114768
1.0,0.05,0,180,13.416407864998739,chaos,8000,80,0.9185515873015871,0.5866663218962572,3.8802579365079355,0.19854166666666667,61.7625,2.961130825544765,0.3822822491522582,0.776171164872135,7.785735577898708,0.2329890326544714
1.0,0.05,1,180,13.416407864998739,chaos,8000,80,0.9031150793650792,0.5543135553078861,3.783492063492063,0.19305555555555554,61.2625,2.9745009118584393,0.37358608945400984,0.778814259327463,7.7841280812267915,0.24005062097344965
1.0,0.05,2,180,13.416407864998739,chaos,8000,80,0.9217261904761903,0.569013904308495,3.845813492063492,0.19902777777777775,61.175,2.9894090460631135,0.3724418844198679,0.7820574431786667,7.6425913727806005,0.2240735254379961
1.0,0.05,3,180,13.416407864998739,chaos,8000,80,0.8953571428571427,0.5543845935567385,3.749444444444444,0.18805555555555556,62.5375,2.9194351674646994,0.3696208567496634,0.775112109861729,7.981887580780926,0.2473300174832529
1.0,0.05,5,180,13.416407864998739,chaos,8000,80,0.9596428571428568,0.5833313527536829,3.983333333333333,0.20611111111111108,61.925,2.9417969308432936,0.37628426969263074,0.7871733320601861,8.015426449979905,0.26085929873020647
1.0,0.05,4,180,13.416407864998739,chaos,8000,80,0.9279166666666665,0.5821790384112557,3.915456349206349,0.21020833333333339,61.2375,2.9927749471077036,0.3756854438492184,0.7920406999918335,7.963775674199434,0.2536539443572511
1.0,0.05,6,180,13.416407864998739,chaos,8000,80,0.9621626984126983,0.5681956705723928,3.99579365079365,0.20763888888888887,61.9375,2.9444553775651388,0.3712306381771625,0.7843240902654418,7.517518775769072,0.25268576156538686
1.0,0.05,7,180,13.416407864998739,chaos,8000,80,0.9214682539682538,0.5483710341067113,3.7918253968253963,0.18833333333333332,62.225,2.9339049781332105,0.37695288314431447,0.7888472347246865,8.49042809656911,0.24522717265321736
1.0,0.05,8,180,13.416407864998739,chaos,8000,80,0.9268452380952379,0.5618047621911113,3.827083333333333,0.1892361111111111,61.5125,2.9666117041618296,0.3793813726111886,0.7655439407481127,8.04764540912737,0.23125934833370881
1.0,0.05,9,180,13.416407864998739,chaos,8000,80,0.9125992063492063,0.5464328945977736,3.805873015873016,0.18458333333333332,60.35,3.0264622042664007,0.38541871936761574,0.765219826294336,7.898011566137749,0.2362602136585231
1.0,0.05,10,180,13.416407864998739,chaos,8000,80,0.9370238095238094,0.5743693446207251,3.9291865079365067,0.20541666666666666,60.725,3.0027009856548337,0.38557762582286703,0.7757081760236991,8.002664439659705,0.24520483399370957
1.0,0.05,11,180,13.416407864998739,chaos,8000,80,0.9347222222222221,0.5827091883142628,3.9322222222222214,0.19722222222222222,61.0,2.9900535433775692,0.37973469542231053,0.7783746842007708,7.690294272310399,0.25114905956136474
1.0,0.05,12,180,13.416407864998739,chaos,8000,80,0.8937301587301587,0.557361916666988,3.6689682539682535,0.1852777777777778,61.85,2.9491357303012404,0.37564974669386875,0.7796488608424986,7.86856107972028,0.23765566771430668
1.0,0.05,13,180,13.416407864998739,chaos,8000,80,0.9007142857142856,0.5557925175329766,3.8124206349206347,0.18493055555555557,61.7375,2.9591390551132712,0.37618639981923413,0.7820154974388371,7.944026267778907,0.2475568010839706
1.0,0.05,14,180,13.416407864998739,chaos,8000,80,0.9106746031746031,0.5739854340336465,3.891626984126984,0.18756944444444443,61.625,2.9663145190769975,0.3694643213202302,0.7839204542087416,7.777863115083276,0.24663614616154977
1.0,0.05,15,180,13.416407864998739,chaos,8000,80,0.9182142857142855,0.5590358320808151,3.7605753968253963,0.19402777777777777,61.9625,2.950063554551278,0.3749737753853969,0.7950412412429569,8.030332114455451,0.2523776434253078
1.0,0.05,16,180,13.416407864998739,chaos,8000,80,0.9391071428571426,0.5669657359990616,3.940575396825396,0.19409722222222223,61.225,2.982942561507254,0.38364484736906546,0.7787595695598216,8.452644263245077,0.2573598610617318
1.0,0.05,17,180,13.416407864998739,chaos,8000,80,0.9035515873015871,0.5665672378631686,3.822956349206349,0.1988888888888889,62.7,2.9064543867352355,0.3771894685808759,0.7791062959735713,7.5379770643056485,0.24226874264201442
1.0,0.05,18,180,13.416407864998739,chaos,8000,80,0.9235912698412697,0.5729629801758247,3.950376984126983,0.19527777777777777,60.6625,3.010517434818512,0.38833062725801704,0.7769239884963803,8.366970589124312,0.24151696633984052
1.0,0.05,19,180,13.416407864998739,chaos,8000,80,0.9460317460317459,0.5691989254093495,3.9277380952380954,0.1963888888888889,61.95,2.957477624144903,0.3779463662186338,0.7836925791296092,7.487778863401499,0.24156811112727192
1.0,0.1,0,180,13.416407864998739,chaos,8000,80,0.9411507936507935,0.5801737202144523,3.9563690476190474,0.20680555555555555,60.8875,3.001542574638286,0.37772409005862334,0.7811292067965704,7.4964861273104075,0.22993877782090638
1.0,0.1,1,180,13.416407864998739,chaos,8000,80,0.925376984126984,0.5851849841033986,3.9376587301587294,0.1992361111111111,61.3875,2.964942165258472,0.3738827163923067,0.786100515709982,7.799996393665603,0.24417631768786102
1.0,0.1,2,180,13.416407864998739,chaos,8000,80,0.9198611111111109,0.5772881919377857,3.8903174603174593,0.19319444444444445,60.775,2.9961893258339365,0.3771616285974436,0.7814847914977273,7.888404188832709,0.2534314197765931
1.0,0.1,3,180,13.416407864998739,chaos,8000,80,0.920218253968254,0.5566275670265795,3.8585119047619036,0.18805555555555556,61.2625,2.9745092672596662,0.38644929159501096,0.7742349286178518,9.105539209794811,0.24015438571319975
1.0,0.1,4,180,13.416407864998739,chaos,8000,80,0.9251984126984126,0.561685637772065,3.928690476190476,0.20041666666666663,62.0875,2.952671164286918,0.378930942222068,0.7800102824199073,7.779968498180236,0.2469532900956915
1.0,0.1,5,180,13.416407864998739,chaos,8000,80,0.9271031746031746,0.5715168010871425,3.8587499999999992,0.20479166666666665,62.1125,2.936623671035348,0.37596343532677756,0.7829865139498501,8.24199226345719,0.25293399737001326
1.0,0.1,6,180,13.416407864998739,chaos,8000,80,0.9116666666666667,0.563073739769735,3.7558928571428565,0.18763888888888888,62.4375,2.9166745935451357,0.3678909782604964,0.7973640865283549,7.899072083050967,0.25520248487350494
1.0,0.1,7,180,13.416407864998739,chaos,8000,80,0.943988095238095,0.5719463413641993,3.898174603174602,0.20555555555555555,62.0875,2.946121606951951,0.37716520467203096,0.7923358742783154,7.7837176740041,0.25262340212355977
1.0,0.1,8,180,13.416407864998739,chaos,8000,80,0.9581547619047617,0.6073092388223522,4.137480158730158,0.22347222222222224,59.9875,3.042464651317624,0.3787277646285604,0.7810768110200599,7.998718106291294,0.23136628286563057
1.0,0.1,9,180,13.416407864998739,chaos,8000,80,0.9128174603174601,0.5555952346819605,3.8040079365079356,0.19465277777777779,62.0875,2.942271245537239,0.37551504463281954,0.7780777492885971,8.197607315908286,0.2499805524271843
1.0,0.1,10,180,13.416407864998739,chaos,8000,80,0.9155753968253967,0.5668071001061639,3.8370039682539683,0.19118055555555555,62.0,2.933408114020616,0.37550713785201945,0.7822001297535623,8.057673848224233,0.2367272614177683
1.0,0.1,11,180,13.416407864998739,chaos,8000,80,0.9182142857142856,0.561447899131377,3.773253968253968,0.19409722222222223,61.525,2.961563518864121,0.3760489452623935,0.7882690421476909,7.800945539555846,0.25302096639900185
1.0,0.1,12,180,13.416407864998739,chaos,8000,80,0.931269841269841,0.5890808329043012,3.906349206349206,0.20645833333333333,62.4,2.9221567698383426,0.37565330125654084,0.7880916788513643,7.235675711745867,0.22811047469164336
1.0,0.1,13,180,13.416407864998739,chaos,8000,80,0.9329365079365077,0.5807871649562809,3.9337698412698403,0.1984027777777778,60.8875,2.998260961987257,0.38028834549063284,0.7831514703561544,7.787798954302332,0.24497788808732301
1.0,0.1,14,180,13.416407864998739,chaos,8000,80,0.943531746031746,0.5787771238747317,3.932460317460316,0.20243055555555553,60.6125,3.011521605064508,0.3811124498789817,0.7735233048801997,7.90607746269548,0.2427764642363453
1.0,0.1,15,180,13.416407864998739,chaos,8000,80,0.9440079365079364,0.5638255010950946,3.9121031746031734,0.19548611111111108,60.8,2.996906049110541,0.39066097999393107,0.7752866978259242,8.014629731124863,0.24531892889678414
1.0,0.1,16,180,13.416407864998739,chaos,8000,80,0.9212896825396824,0.5696593441881871,3.8474801587301584,0.1929861111111111,61.5125,2.962397904895094,0.37333778886236896,0.7843964245144899,8.15381211734639,0.2551029544763594
1.0,0.1,17,180,13.416407864998739,chaos,8000,80,0.9294444444444444,0.5946382980980811,3.9790277777777776,0.20833333333333331,62.0875,2.9335515468063713,0.3753104695171819,0.7856871752768573,7.777511014851747,0.26000164148487287
1.0,0.1,18,180,13.416407864998739,chaos,8000,80,0.9277579365079364,0.5766838404741763,3.8999999999999995,0.199375,60.3625,3.025763241313369,0.37430610838887735,0.7902340833059824,8.219213805679162,0.25108918143391534
1.0,0.1,19,180,13.416407864998739,chaos,8000,80,0.9087896825396824,0.5641593083074266,3.830853174603174,0.189375,61.125,2.989927077972944,0.3816119389320283,0.7680359437846225,8.267367679482339,0.25270638000936774
1.0,0.2,0,180,13.416407864998739,chaos,8000,80,0.8941468253968253,0.5462387476450902,3.731984126984126,0.18708333333333332,61.125,2.970650204235534,0.3806173182854725,0.7816152728413306,8.950986841516325,0.2612569278662794
1.0,0.2,1,180,13.416407864998739,chaos,8000,80,0.9387896825396822,0.5658563783738938,3.7956746031746023,0.18638888888888888,62.6875,2.904575172072621,0.3666707153514078,0.7856884630154107,7.646354298732474,0.24366741484545612
